entry_idx,exit_idx,entry,exit,direction,reason,pnl_usdt,balance_after,entry_date,exit_date
1346,1346,0.10004,0.09993996000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999675,-2.406481481480775,2025-10-30 12:17:00,2025-10-30 12:17:00
1354,1354,0.09971,0.09980970999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999172,-2.556481481480767,2025-10-30 12:25:00,2025-10-30 12:25:00
1380,1380,0.10012,0.10001988,long,IMMEDIATE_SL_HIT,-0.14999999999999641,-2.7064814814807634,2025-10-30 12:51:00,2025-10-30 12:51:00
1395,1395,0.10053,0.10042946999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000108,-2.8564814814807646,2025-10-30 13:06:00,2025-10-30 13:06:00
1409,1410,0.10027,0.10047054,long,TP_HIT,0.07499999999999928,-2.7814814814807653,2025-10-30 13:20:00,2025-10-30 13:21:00
1412,1412,0.10083,0.10103166000000001,long,IMMEDIATE_TP_HIT,0.07500000000000465,-2.7064814814807607,2025-10-30 13:23:00,2025-10-30 13:23:00
1418,1418,0.10107,0.10127214,long,IMMEDIATE_TP_HIT,0.07500000000000254,-2.6314814814807583,2025-10-30 13:29:00,2025-10-30 13:29:00
1420,1420,0.10145,0.10134855,long,IMMEDIATE_SL_HIT,-0.1500000000000022,-2.7814814814807605,2025-10-30 13:31:00,2025-10-30 13:31:00
1428,1428,0.09984,0.09993983999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999242,-2.931481481480753,2025-10-30 13:39:00,2025-10-30 13:39:00
1430,1430,0.09976,0.09985975999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999928,-3.0814814814807456,2025-10-30 13:41:00,2025-10-30 13:41:00
1433,1433,0.10052,0.10041947999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000502,-3.231481481480751,2025-10-30 13:44:00,2025-10-30 13:44:00
1435,1435,0.1009,0.1011018,long,IMMEDIATE_TP_HIT,0.07500000000000145,-3.1564814814807494,2025-10-30 13:46:00,2025-10-30 13:46:00
1437,1437,0.10163,0.10183326,long,IMMEDIATE_TP_HIT,0.07499999999999762,-3.081481481480752,2025-10-30 13:48:00,2025-10-30 13:48:00
1439,1439,0.10177,0.10197354,long,IMMEDIATE_TP_HIT,0.07500000000000151,-3.0064814814807503,2025-10-30 13:50:00,2025-10-30 13:50:00
1457,1457,0.10028,0.10007943999999999,short,IMMEDIATE_TP_HIT,0.07500000000000179,-2.9314814814807484,2025-10-30 14:08:00,2025-10-30 14:08:00
1459,1461,0.10015,0.10025015,short,SL_HIT,-0.14999999999999497,-3.0814814814807434,2025-10-30 14:10:00,2025-10-30 14:12:00
1483,1483,0.09976,0.09985975999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999928,-3.231481481480736,2025-10-30 14:34:00,2025-10-30 14:34:00
1497,1497,0.09998,0.09978004,short,IMMEDIATE_TP_HIT,0.07499999999999926,-3.156481481480737,2025-10-30 14:48:00,2025-10-30 14:48:00
1499,1499,0.09967,0.09976966999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998667,-3.3064814814807235,2025-10-30 14:50:00,2025-10-30 14:50:00
1509,1509,0.10007,0.10027014000000001,long,IMMEDIATE_TP_HIT,0.07500000000000107,-3.2314814814807225,2025-10-30 15:00:00,2025-10-30 15:00:00
1515,1515,0.09973,0.09953054,short,IMMEDIATE_TP_HIT,0.0749999999999989,-3.1564814814807236,2025-10-30 15:06:00,2025-10-30 15:06:00
1531,1531,0.09968,0.09987936,long,IMMEDIATE_TP_HIT,0.07499999999999671,-3.081481481480727,2025-10-30 15:22:00,2025-10-30 15:22:00
1533,1533,0.10076,0.10065924,long,IMMEDIATE_SL_HIT,-0.15000000000000394,-3.231481481480731,2025-10-30 15:24:00,2025-10-30 15:24:00
1555,1555,0.10018,0.10007982,long,IMMEDIATE_SL_HIT,-0.15000000000000394,-3.381481481480735,2025-10-30 15:46:00,2025-10-30 15:46:00
1561,1561,0.10034,0.10023966,long,IMMEDIATE_SL_HIT,-0.15000000000000321,-3.531481481480738,2025-10-30 15:52:00,2025-10-30 15:52:00
1575,1575,0.10079,0.10068921,long,IMMEDIATE_SL_HIT,-0.15000000000000252,-3.6814814814807404,2025-10-30 16:06:00,2025-10-30 16:06:00
1577,1577,0.10098,0.10087902,long,IMMEDIATE_SL_HIT,-0.15000000000000038,-3.8314814814807407,2025-10-30 16:08:00,2025-10-30 16:08:00
1579,1579,0.10068,0.10057932,long,IMMEDIATE_SL_HIT,-0.1500000000000043,-3.981481481480745,2025-10-30 16:10:00,2025-10-30 16:10:00
1581,1581,0.10133,0.10122867,long,IMMEDIATE_SL_HIT,-0.14999999999999755,-4.131481481480742,2025-10-30 16:12:00,2025-10-30 16:12:00
1583,1585,0.10152,0.10141848,long,SL_HIT,-0.14999999999999544,-4.281481481480737,2025-10-30 16:14:00,2025-10-30 16:16:00
1594,1595,0.10156,0.10145844,long,SL_HIT,-0.15000000000000038,-4.431481481480738,2025-10-30 16:25:00,2025-10-30 16:26:00
1597,1598,0.10205,0.10194795,long,SL_HIT,-0.15000000000000463,-4.5814814814807425,2025-10-30 16:28:00,2025-10-30 16:29:00
1600,1600,0.10236,0.10225764000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999969,-4.731481481480739,2025-10-30 16:31:00,2025-10-30 16:31:00
1617,1620,0.10197,0.10186803,long,SL_HIT,-0.150000000000005,-4.881481481480744,2025-10-30 16:48:00,2025-10-30 16:51:00
1629,1629,0.10221,0.10210778999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000394,-5.031481481480748,2025-10-30 17:00:00,2025-10-30 17:00:00
1631,1631,0.10227,0.10216773,long,IMMEDIATE_SL_HIT,-0.15000000000000113,-5.181481481480749,2025-10-30 17:02:00,2025-10-30 17:02:00
1639,1639,0.10236,0.10225764000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999969,-5.331481481480746,2025-10-30 17:10:00,2025-10-30 17:10:00
1641,1642,0.10219,0.10239438000000001,long,TP_HIT,0.07500000000000293,-5.256481481480743,2025-10-30 17:12:00,2025-10-30 17:13:00
1659,1659,0.10145,0.10124709999999999,short,IMMEDIATE_TP_HIT,0.07500000000000434,-5.181481481480739,2025-10-30 17:30:00,2025-10-30 17:30:00
1661,1661,0.10111,0.10121110999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999908,-5.331481481480729,2025-10-30 17:32:00,2025-10-30 17:32:00
1663,1664,0.10136,0.10115728,short,TP_HIT,0.07500000000000254,-5.256481481480726,2025-10-30 17:34:00,2025-10-30 17:35:00
1666,1666,0.1007,0.1004986,short,IMMEDIATE_TP_HIT,0.07500000000000326,-5.1814814814807235,2025-10-30 17:37:00,2025-10-30 17:37:00
1668,1668,0.10115,0.10125115,short,IMMEDIATE_SL_HIT,-0.14999999999999578,-5.331481481480719,2025-10-30 17:39:00,2025-10-30 17:39:00
1675,1675,0.10211,0.10200789,long,IMMEDIATE_SL_HIT,-0.1500000000000018,-5.481481481480722,2025-10-30 17:46:00,2025-10-30 17:46:00
1677,1677,0.1027,0.1029054,long,IMMEDIATE_TP_HIT,0.07499999999999596,-5.406481481480726,2025-10-30 17:48:00,2025-10-30 17:48:00
1679,1679,0.10318,0.10307682,long,IMMEDIATE_SL_HIT,-0.14999999999999591,-5.556481481480722,2025-10-30 17:50:00,2025-10-30 17:50:00
1691,1691,0.10301,0.10290699,long,IMMEDIATE_SL_HIT,-0.15000000000000044,-5.706481481480722,2025-10-30 18:02:00,2025-10-30 18:02:00
1693,1693,0.10295,0.10284705,long,IMMEDIATE_SL_HIT,-0.15000000000000321,-5.856481481480725,2025-10-30 18:04:00,2025-10-30 18:04:00
1702,1702,0.10268,0.10257732,long,IMMEDIATE_SL_HIT,-0.14999999999999555,-6.006481481480721,2025-10-30 18:13:00,2025-10-30 18:13:00
1710,1710,0.10299,0.10288701,long,IMMEDIATE_SL_HIT,-0.14999999999999802,-6.156481481480719,2025-10-30 18:21:00,2025-10-30 18:21:00
1721,1721,0.10314,0.10303686,long,IMMEDIATE_SL_HIT,-0.15000000000000113,-6.30648148148072,2025-10-30 18:32:00,2025-10-30 18:32:00
1733,1733,0.10343,0.10332656999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000113,-6.456481481480721,2025-10-30 18:44:00,2025-10-30 18:44:00
1736,1736,0.10358,0.10378716,long,IMMEDIATE_TP_HIT,0.07499999999999846,-6.381481481480723,2025-10-30 18:47:00,2025-10-30 18:47:00
1738,1738,0.10411,0.10400588999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000321,-6.531481481480726,2025-10-30 18:49:00,2025-10-30 18:49:00
1740,1740,0.10393,0.10382606999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000152,-6.681481481480727,2025-10-30 18:51:00,2025-10-30 18:51:00
1751,1751,0.10332,0.10342331999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999928,-6.83148148148072,2025-10-30 19:02:00,2025-10-30 19:02:00
1780,1780,0.10541,0.10562082,long,IMMEDIATE_TP_HIT,0.07500000000000032,-6.75648148148072,2025-10-30 19:31:00,2025-10-30 19:31:00
1783,1783,0.10633,0.10654266,long,IMMEDIATE_TP_HIT,0.0750000000000024,-6.681481481480718,2025-10-30 19:34:00,2025-10-30 19:34:00
1800,1800,0.10713,0.10702287,long,IMMEDIATE_SL_HIT,-0.14999999999999786,-6.831481481480716,2025-10-30 19:51:00,2025-10-30 19:51:00
1817,1817,0.10699,0.10720398,long,IMMEDIATE_TP_HIT,0.07500000000000176,-6.756481481480714,2025-10-30 20:08:00,2025-10-30 20:08:00
1819,1819,0.10747,0.10768493999999999,long,IMMEDIATE_TP_HIT,0.07499999999999776,-6.681481481480716,2025-10-30 20:10:00,2025-10-30 20:10:00
1821,1821,0.10777,0.10766223,long,IMMEDIATE_SL_HIT,-0.15000000000000488,-6.831481481480721,2025-10-30 20:12:00,2025-10-30 20:12:00
1823,1823,0.10812,0.10801187999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000224,-6.981481481480723,2025-10-30 20:14:00,2025-10-30 20:14:00
1837,1837,0.10694,0.10704693999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999014,-7.131481481480714,2025-10-30 20:28:00,2025-10-30 20:28:00
1842,1842,0.1077,0.10791540000000001,long,IMMEDIATE_TP_HIT,0.07500000000000312,-7.056481481480711,2025-10-30 20:33:00,2025-10-30 20:33:00
1850,1850,0.10695,0.1067361,short,IMMEDIATE_TP_HIT,0.07500000000000209,-6.981481481480709,2025-10-30 20:41:00,2025-10-30 20:41:00
1853,1853,0.10659,0.10637682000000001,short,IMMEDIATE_TP_HIT,0.07499999999999532,-6.906481481480713,2025-10-30 20:44:00,2025-10-30 20:44:00
1856,1857,0.1063,0.10608740000000001,short,TP_HIT,0.07499999999999528,-6.8314814814807185,2025-10-30 20:47:00,2025-10-30 20:48:00
1860,1860,0.10576,0.10586575999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999876,-6.9814814814807065,2025-10-30 20:51:00,2025-10-30 20:51:00
1884,1885,0.10524,0.10502952,short,TP_HIT,0.07499999999999928,-6.906481481480707,2025-10-30 21:15:00,2025-10-30 21:16:00
1888,1888,0.10519,0.10529519,short,IMMEDIATE_SL_HIT,-0.1499999999999937,-7.0564814814807,2025-10-30 21:19:00,2025-10-30 21:19:00
1895,1897,0.10494,0.10504493999999999,short,SL_HIT,-0.14999999999998853,-7.206481481480689,2025-10-30 21:26:00,2025-10-30 21:28:00
1915,1915,0.10488,0.10467024,short,IMMEDIATE_TP_HIT,0.07500000000000234,-7.131481481480687,2025-10-30 21:46:00,2025-10-30 21:46:00
1917,1917,0.10469,0.10448062000000001,short,IMMEDIATE_TP_HIT,0.07499999999999649,-7.056481481480691,2025-10-30 21:48:00,2025-10-30 21:48:00
1919,1919,0.10454,0.10464453999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999902,-7.206481481480681,2025-10-30 21:50:00,2025-10-30 21:50:00
1925,1926,0.1053,0.1051947,long,SL_HIT,-0.15000000000000185,-7.356481481480683,2025-10-30 21:56:00,2025-10-30 21:57:00
1932,1932,0.10567,0.10556433,long,IMMEDIATE_SL_HIT,-0.15000000000000155,-7.506481481480685,2025-10-30 22:03:00,2025-10-30 22:03:00
1934,1934,0.10635,0.1065627,long,IMMEDIATE_TP_HIT,0.07499999999999735,-7.431481481480687,2025-10-30 22:05:00,2025-10-30 22:05:00
1936,1936,0.10637,0.10626363000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999614,-7.581481481480683,2025-10-30 22:07:00,2025-10-30 22:07:00
1941,1941,0.10531,0.10541530999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998823,-7.731481481480671,2025-10-30 22:12:00,2025-10-30 22:12:00
1944,1946,0.10581,0.10602162,long,TP_HIT,0.07499999999999694,-7.656481481480674,2025-10-30 22:15:00,2025-10-30 22:17:00
1949,1949,0.10628,0.10617372,long,IMMEDIATE_SL_HIT,-0.1500000000000002,-7.806481481480675,2025-10-30 22:20:00,2025-10-30 22:20:00
1951,1951,0.10622,0.10643243999999999,long,IMMEDIATE_TP_HIT,0.07499999999999596,-7.731481481480679,2025-10-30 22:22:00,2025-10-30 22:22:00
1971,1972,0.10575,0.10585574999999998,short,SL_HIT,-0.14999999999999136,-7.88148148148067,2025-10-30 22:42:00,2025-10-30 22:43:00
1974,1975,0.10572,0.10550856,short,TP_HIT,0.07499999999999526,-7.8064814814806756,2025-10-30 22:45:00,2025-10-30 22:46:00
1980,1981,0.10599,0.10620198,long,TP_HIT,0.07500000000000036,-7.731481481480675,2025-10-30 22:51:00,2025-10-30 22:52:00
1990,1990,0.1052,0.10530519999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998992,-7.881481481480665,2025-10-30 23:01:00,2025-10-30 23:01:00
1993,1993,0.10552,0.10562551999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999886,-8.031481481480654,2025-10-30 23:04:00,2025-10-30 23:04:00
2000,2000,0.1049,0.1046902,short,IMMEDIATE_TP_HIT,0.0749999999999972,-7.956481481480656,2025-10-30 23:11:00,2025-10-30 23:11:00
2023,2023,0.10542,0.10563084,long,IMMEDIATE_TP_HIT,0.07500000000000269,-7.8814814814806535,2025-10-30 23:34:00,2025-10-30 23:34:00
2025,2027,0.10562,0.10551438,long,SL_HIT,-0.15000000000000052,-8.031481481480654,2025-10-30 23:36:00,2025-10-30 23:38:00
2029,2029,0.10524,0.10502952,short,IMMEDIATE_TP_HIT,0.07499999999999928,-7.956481481480655,2025-10-30 23:40:00,2025-10-30 23:40:00
2031,2031,0.10496,0.10506495999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999092,-8.106481481480646,2025-10-30 23:42:00,2025-10-30 23:42:00
2053,2053,0.10549,0.10559548999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998995,-8.256481481480636,2025-10-31 00:04:00,2025-10-31 00:04:00
2055,2056,0.10542,0.10520916,short,TP_HIT,0.07500000000000269,-8.181481481480633,2025-10-31 00:06:00,2025-10-31 00:07:00
2074,2074,0.10594,0.10583406000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999916,-8.331481481480632,2025-10-31 00:25:00,2025-10-31 00:25:00
2085,2085,0.10562,0.10572561999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999064,-8.481481481480623,2025-10-31 00:36:00,2025-10-31 00:36:00
2089,2089,0.10564,0.10574563999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999306,-8.631481481480616,2025-10-31 00:40:00,2025-10-31 00:40:00
2092,2092,0.10556,0.10566555999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999336,-8.78148148148061,2025-10-31 00:43:00,2025-10-31 00:43:00
2100,2101,0.10554,0.10564553999999998,short,SL_HIT,-0.149999999999991,-8.931481481480601,2025-10-31 00:51:00,2025-10-31 00:52:00
2120,2120,0.10802,0.10791198,long,IMMEDIATE_SL_HIT,-0.15000000000000024,-9.081481481480601,2025-10-31 01:11:00,2025-10-31 01:11:00
2122,2122,0.10831,0.10820169,long,IMMEDIATE_SL_HIT,-0.15000000000000024,-9.231481481480602,2025-10-31 01:13:00,2025-10-31 01:13:00
2141,2141,0.10648,0.10658648,short,IMMEDIATE_SL_HIT,-0.14999999999999447,-9.381481481480597,2025-10-31 01:32:00,2025-10-31 01:32:00
2143,2143,0.10638,0.10648637999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999242,-9.53148148148059,2025-10-31 01:34:00,2025-10-31 01:34:00
2146,2146,0.10714,0.10735428,long,IMMEDIATE_TP_HIT,0.0749999999999981,-9.456481481480592,2025-10-31 01:37:00,2025-10-31 01:37:00
2148,2148,0.10713,0.10734426,long,IMMEDIATE_TP_HIT,0.07499999999999571,-9.381481481480597,2025-10-31 01:39:00,2025-10-31 01:39:00
2155,2155,0.10686,0.10696685999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999047,-9.531481481480586,2025-10-31 01:46:00,2025-10-31 01:46:00
2163,2164,0.10677,0.10655646,short,TP_HIT,0.07499999999999869,-9.456481481480587,2025-10-31 01:54:00,2025-10-31 01:55:00
2166,2166,0.10659,0.10669659,short,IMMEDIATE_SL_HIT,-0.14999999999999278,-9.60648148148058,2025-10-31 01:57:00,2025-10-31 01:57:00
2181,2181,0.10654,0.10632691999999999,short,IMMEDIATE_TP_HIT,0.07500000000000309,-9.531481481480578,2025-10-31 02:12:00,2025-10-31 02:12:00
2183,2183,0.10615,0.10625614999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998972,-9.681481481480567,2025-10-31 02:14:00,2025-10-31 02:14:00
2207,2208,0.10641,0.10651640999999999,short,SL_HIT,-0.14999999999999108,-9.831481481480559,2025-10-31 02:38:00,2025-10-31 02:39:00
2210,2212,0.1062,0.10630619999999999,short,SL_HIT,-0.14999999999999072,-9.98148148148055,2025-10-31 02:41:00,2025-10-31 02:43:00
2218,2220,0.10651,0.10672301999999999,long,TP_HIT,0.07499999999999601,-9.906481481480554,2025-10-31 02:49:00,2025-10-31 02:51:00
2222,2222,0.10671,0.10692342,long,IMMEDIATE_TP_HIT,0.0750000000000041,-9.83148148148055,2025-10-31 02:53:00,2025-10-31 02:53:00
2241,2243,0.10642,0.10620716,short,TP_HIT,0.0750000000000041,-9.756481481480545,2025-10-31 03:12:00,2025-10-31 03:14:00
2245,2248,0.10594,0.10604593999999999,short,SL_HIT,-0.14999999999998936,-9.906481481480535,2025-10-31 03:16:00,2025-10-31 03:19:00
2260,2260,0.10657,0.10646343,long,IMMEDIATE_SL_HIT,-0.1500000000000002,-10.056481481480535,2025-10-31 03:31:00,2025-10-31 03:31:00
2266,2266,0.10676,0.10665324,long,IMMEDIATE_SL_HIT,-0.1499999999999982,-10.206481481480534,2025-10-31 03:37:00,2025-10-31 03:37:00
2273,2274,0.10647,0.10657646999999998,short,SL_HIT,-0.1499999999999884,-10.356481481480522,2025-10-31 03:44:00,2025-10-31 03:45:00
2282,2288,0.10642,0.10652641999999998,short,SL_HIT,-0.1499999999999874,-10.50648148148051,2025-10-31 03:53:00,2025-10-31 03:59:00
2290,2290,0.10677,0.10698354,long,IMMEDIATE_TP_HIT,0.07499999999999869,-10.43148148148051,2025-10-31 04:01:00,2025-10-31 04:01:00
2309,2309,0.1081,0.1083162,long,IMMEDIATE_TP_HIT,0.07499999999999979,-10.356481481480511,2025-10-31 04:20:00,2025-10-31 04:20:00
2311,2311,0.10861,0.10882722,long,IMMEDIATE_TP_HIT,0.07500000000000284,-10.281481481480508,2025-10-31 04:22:00,2025-10-31 04:22:00
2313,2314,0.10917,0.10906083,long,SL_HIT,-0.15000000000000388,-10.431481481480512,2025-10-31 04:24:00,2025-10-31 04:25:00
2340,2340,0.10799,0.10777402,short,IMMEDIATE_TP_HIT,0.07500000000000312,-10.35648148148051,2025-10-31 04:51:00,2025-10-31 04:51:00
2346,2346,0.1081,0.1079919,long,IMMEDIATE_SL_HIT,-0.1499999999999999,-10.50648148148051,2025-10-31 04:57:00,2025-10-31 04:57:00
2348,2349,0.10801,0.10790198999999999,long,SL_HIT,-0.15000000000000388,-10.656481481480514,2025-10-31 04:59:00,2025-10-31 05:00:00
2351,2352,0.10748,0.10726504,short,TP_HIT,0.0750000000000001,-10.581481481480514,2025-10-31 05:02:00,2025-10-31 05:03:00
2354,2355,0.10726,0.10704548,short,TP_HIT,0.07499999999999707,-10.506481481480517,2025-10-31 05:05:00,2025-10-31 05:06:00
2370,2370,0.10789,0.10778211,long,IMMEDIATE_SL_HIT,-0.14999999999999958,-10.656481481480517,2025-10-31 05:21:00,2025-10-31 05:21:00
2372,2373,0.10773,0.10794546000000001,long,TP_HIT,0.07500000000000046,-10.581481481480516,2025-10-31 05:23:00,2025-10-31 05:24:00
2375,2375,0.10824,0.10813176000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999969,-10.731481481480513,2025-10-31 05:26:00,2025-10-31 05:26:00
2377,2377,0.10831,0.10852662,long,IMMEDIATE_TP_HIT,0.07500000000000048,-10.656481481480512,2025-10-31 05:28:00,2025-10-31 05:28:00
2382,2382,0.10907,0.10896093,long,IMMEDIATE_SL_HIT,-0.1500000000000019,-10.806481481480514,2025-10-31 05:33:00,2025-10-31 05:33:00
2384,2384,0.10937,0.10926063,long,IMMEDIATE_SL_HIT,-0.1499999999999983,-10.956481481480512,2025-10-31 05:35:00,2025-10-31 05:35:00
2388,2388,0.11026,0.11014974,long,IMMEDIATE_SL_HIT,-0.15000000000000063,-11.106481481480513,2025-10-31 05:39:00,2025-10-31 05:39:00
2396,2396,0.11185,0.11173815000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999777,-11.256481481480511,2025-10-31 05:47:00,2025-10-31 05:47:00
2398,2398,0.11196,0.11184804000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999962,-11.406481481480508,2025-10-31 05:49:00,2025-10-31 05:49:00
2416,2416,0.11353,0.11341647,long,IMMEDIATE_SL_HIT,-0.15000000000000038,-11.556481481480509,2025-10-31 06:07:00,2025-10-31 06:07:00
2418,2418,0.11446,0.11434554000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999789,-11.706481481480507,2025-10-31 06:09:00,2025-10-31 06:09:00
2420,2420,0.11447,0.11435553,long,IMMEDIATE_SL_HIT,-0.15000000000000355,-11.856481481480511,2025-10-31 06:11:00,2025-10-31 06:11:00
2427,2427,0.11433,0.11421567,long,IMMEDIATE_SL_HIT,-0.14999999999999725,-12.006481481480508,2025-10-31 06:18:00,2025-10-31 06:18:00
2432,2432,0.11511,0.11499489,long,IMMEDIATE_SL_HIT,-0.15000000000000105,-12.156481481480508,2025-10-31 06:23:00,2025-10-31 06:23:00
2434,2434,0.11581,0.11569419,long,IMMEDIATE_SL_HIT,-0.14999999999999608,-12.306481481480505,2025-10-31 06:25:00,2025-10-31 06:25:00
2436,2436,0.11557,0.11545443000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999702,-12.456481481480502,2025-10-31 06:27:00,2025-10-31 06:27:00
2442,2442,0.11691,0.11679309,long,IMMEDIATE_SL_HIT,-0.14999999999999863,-12.6064814814805,2025-10-31 06:33:00,2025-10-31 06:33:00
2444,2444,0.11725,0.11713275,long,IMMEDIATE_SL_HIT,-0.14999999999999958,-12.7564814814805,2025-10-31 06:35:00,2025-10-31 06:35:00
2478,2478,0.11256,0.11267255999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999892,-12.90648148148049,2025-10-31 07:09:00,2025-10-31 07:09:00
2490,2490,0.11399,0.11387601,long,IMMEDIATE_SL_HIT,-0.1499999999999963,-13.056481481480487,2025-10-31 07:21:00,2025-10-31 07:21:00
2492,2492,0.11426,0.11448852,long,IMMEDIATE_TP_HIT,0.07499999999999735,-12.98148148148049,2025-10-31 07:23:00,2025-10-31 07:23:00
2494,2494,0.1143,0.1141857,long,IMMEDIATE_SL_HIT,-0.14999999999999852,-13.131481481480488,2025-10-31 07:25:00,2025-10-31 07:25:00
2498,2498,0.11291,0.11302290999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999591,-13.281481481480483,2025-10-31 07:29:00,2025-10-31 07:29:00
2503,2504,0.11462,0.11484924,long,TP_HIT,0.07500000000000365,-13.20648148148048,2025-10-31 07:34:00,2025-10-31 07:35:00
2515,2515,0.11379,0.11390378999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999253,-13.356481481480474,2025-10-31 07:46:00,2025-10-31 07:46:00
2519,2519,0.11451,0.11439549,long,IMMEDIATE_SL_HIT,-0.14999999999999886,-13.506481481480472,2025-10-31 07:50:00,2025-10-31 07:50:00
2522,2522,0.11442,0.11464883999999999,long,IMMEDIATE_TP_HIT,0.0749999999999961,-13.431481481480477,2025-10-31 07:53:00,2025-10-31 07:53:00
2525,2525,0.11559,0.11547441,long,IMMEDIATE_SL_HIT,-0.1499999999999992,-13.581481481480475,2025-10-31 07:56:00,2025-10-31 07:56:00
2540,2540,0.11375,0.11386374999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999881,-13.731481481480463,2025-10-31 08:11:00,2025-10-31 08:11:00
2542,2542,0.11452,0.11440547999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000446,-13.881481481480467,2025-10-31 08:13:00,2025-10-31 08:13:00
2545,2545,0.1148,0.1146852,long,IMMEDIATE_SL_HIT,-0.14999999999999886,-14.031481481480466,2025-10-31 08:16:00,2025-10-31 08:16:00
2556,2556,0.11576,0.11599152,long,IMMEDIATE_TP_HIT,0.07499999999999932,-13.956481481480466,2025-10-31 08:27:00,2025-10-31 08:27:00
2558,2558,0.11603,0.11626206,long,IMMEDIATE_TP_HIT,0.07500000000000395,-13.881481481480462,2025-10-31 08:29:00,2025-10-31 08:29:00
2560,2560,0.11628,0.11616372,long,IMMEDIATE_SL_HIT,-0.1499999999999977,-14.031481481480458,2025-10-31 08:31:00,2025-10-31 08:31:00
2582,2582,0.11667,0.11690334,long,IMMEDIATE_TP_HIT,0.07499999999999904,-13.95648148148046,2025-10-31 08:53:00,2025-10-31 08:53:00
2584,2584,0.11766,0.11789532,long,IMMEDIATE_TP_HIT,0.07499999999999821,-13.881481481480462,2025-10-31 08:55:00,2025-10-31 08:55:00
2586,2587,0.11816,0.11839632,long,TP_HIT,0.07499999999999886,-13.806481481480462,2025-10-31 08:57:00,2025-10-31 08:58:00
2589,2589,0.11833,0.11821167,long,IMMEDIATE_SL_HIT,-0.14999999999999988,-13.956481481480463,2025-10-31 09:00:00,2025-10-31 09:00:00
2600,2600,0.11645,0.11656644999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999937,-14.106481481480456,2025-10-31 09:11:00,2025-10-31 09:11:00
2618,2618,0.11826,0.11814174000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999686,-14.256481481480453,2025-10-31 09:29:00,2025-10-31 09:29:00
2621,2621,0.11848,0.11836152,long,IMMEDIATE_SL_HIT,-0.15000000000000263,-14.406481481480455,2025-10-31 09:32:00,2025-10-31 09:32:00
2638,2638,0.11914,0.11902085999999999,long,IMMEDIATE_SL_HIT,-0.15000000000000235,-14.556481481480457,2025-10-31 09:49:00,2025-10-31 09:49:00
2640,2640,0.11988,0.12011976,long,IMMEDIATE_TP_HIT,0.07500000000000344,-14.481481481480454,2025-10-31 09:51:00,2025-10-31 09:51:00
2642,2642,0.12043,0.12030956999999999,long,IMMEDIATE_SL_HIT,-0.1500000000000029,-14.631481481480456,2025-10-31 09:53:00,2025-10-31 09:53:00
2644,2644,0.12065,0.12052935,long,IMMEDIATE_SL_HIT,-0.14999999999999997,-14.781481481480457,2025-10-31 09:55:00,2025-10-31 09:55:00
2646,2646,0.12144,0.12131856,long,IMMEDIATE_SL_HIT,-0.15000000000000024,-14.931481481480457,2025-10-31 09:57:00,2025-10-31 09:57:00
